calvin cycle,TraesCS5A02G165400
calvin cycle,TraesCS5A02G165700
calvin cycle,TraesCS5B02G162600
calvin cycle,TraesCS5B02G162800
calvin cycle,TraesCS5D02G169600
calvin cycle,TraesCS5D02G169900
calvin cycle,TraesCS5A02G212500
protein quality control,TraesCS5A02G212500
calvin cycle,TraesCS5B02G211200
protein quality control,TraesCS5B02G211200
calvin cycle,TraesCS5D02G219500
protein quality control,TraesCS5D02G219500
calvin cycle,TraesCS6A02G340300
protein quality control,TraesCS6A02G340300
calvin cycle,TraesCS6B02G371500
protein quality control,TraesCS6B02G371500
calvin cycle,TraesCS6D02G320800
protein quality control,TraesCS6D02G320800
calvin cycle,TraesCS7A02G161000
protein quality control,TraesCS7A02G161000
calvin cycle,TraesCS7B02G066000
protein quality control,TraesCS7B02G066000
calvin cycle,TraesCS7D02G162300
protein quality control,TraesCS7D02G162300
calvin cycle,TraesCS5A02G459200
calvin cycle,TraesCS5B02G468800
calvin cycle,TraesCS5D02G470300
calvin cycle,TraesCS7A02G172900
calvin cycle,TraesCS7B02G078200
calvin cycle,TraesCS7D02G174200
calvin cycle,TraesCS5A02G545700
calvin cycle,TraesCS7A02G341000
calvin cycle,TraesCS7B02G242200
calvin cycle,TraesCS7D02G338600
calvin cycle,TraesCS5A02G229500
EC_2 transferases,TraesCS5A02G229500
calvin cycle,TraesCS5B02G228300
EC_2 transferases,TraesCS5B02G228300
calvin cycle,TraesCS5D02G238000
EC_2 transferases,TraesCS5D02G238000
calvin cycle,TraesCS6A02G286800
calvin cycle,TraesCS6B02G315800
EC_2 transferases,TraesCS6B02G315800
calvin cycle,TraesCS6D02G267500
calvin cycle,TraesCS7A02G335600
calvin cycle,TraesCS7B02G247200
calvin cycle,TraesCS7D02G343300
calvin cycle,TraesCS5A02G495100
EC_1 oxidoreductases,TraesCS5A02G495100
calvin cycle,TraesCS5A02G324200
plastidial glycolysis,TraesCS5A02G324200
EC_5 isomerases,TraesCS5A02G324200
calvin cycle,TraesCS5B02G324800
plastidial glycolysis,TraesCS5B02G324800
EC_5 isomerases,TraesCS5B02G324800
calvin cycle,TraesCS5D02G331100
plastidial glycolysis,TraesCS5D02G331100
EC_5 isomerases,TraesCS5D02G331100
calvin cycle,TraesCS5A02G108000
plastidial glycolysis,TraesCS5A02G108000
EC_4 lyases,TraesCS5A02G108000
calvin cycle,TraesCS5B02G115300
plastidial glycolysis,TraesCS5B02G115300
EC_4 lyases,TraesCS5B02G115300
calvin cycle,TraesCS5D02G122700
plastidial glycolysis,TraesCS5D02G122700
EC_4 lyases,TraesCS5D02G122700
calvin cycle,TraesCS7A02G071100
oxidative pentose phosphate pathway,TraesCS7A02G071100
calvin cycle,TraesCS7D02G066500
oxidative pentose phosphate pathway,TraesCS7D02G066500
EC_2 transferases,TraesCS7D02G066500
calvin cycle,TraesCS6B02G084400
oxidative pentose phosphate pathway,TraesCS6B02G084400
EC_5 isomerases,TraesCS6B02G084400
calvin cycle,TraesCS6D02G061600
oxidative pentose phosphate pathway,TraesCS6D02G061600
EC_5 isomerases,TraesCS6D02G061600
calvin cycle,TraesCS6A02G267300
EC_2 transferases,TraesCS6A02G267300
calvin cycle,TraesCS6B02G294700
EC_2 transferases,TraesCS6B02G294700
calvin cycle,TraesCS6D02G247400
EC_2 transferases,TraesCS6D02G247400
calvin cycle,TraesCS5A02G549900
EC_1 oxidoreductases,TraesCS5A02G549900
calvin cycle,TraesCS7B02G197000
EC_1 oxidoreductases,TraesCS7B02G197000
calvin cycle,TraesCS7D02G283900
EC_1 oxidoreductases,TraesCS7D02G283900
photorespiration,TraesCS5A02G170500
EC_3 hydrolases,TraesCS5A02G170500
photorespiration,TraesCS5B02G167300
EC_3 hydrolases,TraesCS5B02G167300
photorespiration,TraesCS5D02G175000
EC_3 hydrolases,TraesCS5D02G175000
